16	163	0	0	21	5	2	0	37	54	163	0	0	0	0	0	0	0	0	10	69	88	65	2583	0	58	1	1	63	1	1	1	155	320	51	2583	3	15	1	0	0	0	0	57	13	0	0	60	StartStop	4.59	T1	-	-	-	
17	511	0	0	30	28	18	0	50	409	511	192	59	5165	37032	0	0	0	0	7	11	35	61	2529	0	6	1	1	63	1	1	1	151	313	49	2529	6	18	1	0	0	0	54	123	29	0	0	60	StartStop	6.89	T2	-	-	-	
15	306	0	0	35	16	3	0	33	197	306	421	189	65535	65535	0	0	0	0	10	41	56	53	3063	3063	55	6	2	24	40	6	1	866	299	286	3063	25	34	1	0	0	0	52	70	48	0	0	60	StartStop	22.78	T1	-	-	-	
1	0	0	0	1007	0	21974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	64	0	0	0	0	0	0	0	0	0	4	0	0	0	0	87	0	0	0	255	ZeroCurrent	-99.00	.	-	-	-	
2	537	0	0	25	0	28	0	0	537	537	70	32	114	13441	0	0	0	0	0	5	55	23	103	0	31	1	1	63	0	1	1	0	0	0	103	14	0	1	0	0	0	31	85	31	0	0	60	StartStop	-10.19	.	-	-	-	
3	520	0	0	11	8	25	0	0	520	520	100	10	176	6	0	0	0	0	0	7	53	18	647	647	33	8	8	56	8	8	1	186	0	61	647	24	0	1	0	0	0	30	87	27	0	0	60	StartStop	16.72	Delay1	-	-	-	
12	1319	0	0	74	60	46	0	14	-102	1421	211	23	35013	221	0	0	0	0	34	24	40	-38	209	0	31	1	1	63	1	1	1	6	23	1	209	170	292	4	0	0	0	171	44	186	0	0	60	StartStop	-5.91	.	-	-	-	
13	1434	0	0	78	62	67	0	59	-161	1595	227	39	32704	67	0	0	0	0	24	32	26	-42	279	0	29	1	1	63	1	1	1	11	33	3	279	14	22	4	0	0	0	177	1	192	0	0	60	StartStop	17.86	T1	-	-	-	
16	1516	0	0	73	70	55	0	14	95	1516	273	127	33273	1436	0	0	0	0	0	22	36	-44	1011	0	36	1	1	63	3	1	1	56	156	18	1011	135	0	1	0	0	7	152	1	216	0	0	60	StartStop	-12.95	.	-	-	-	
17	1670	0	0	79	77	71	0	59	75	1670	307	10	33997	94	0	0	0	0	0	20	34	-46	589	0	37	1	1	63	11	1	1	30	237	10	589	3	34	1	0	0	8	150	1	226	0	0	60	StartStop	20.47	T2	-	-	-	
18	1608	0	0	83	66	63	0	14	92	1608	319	6	34267	436	0	0	0	0	0	20	36	-52	1435	1435	37	2	2	62	4	2	1	90	666	32	1435	5	0	1	0	0	8	159	1	230	0	0	60	StartStop	-0.63	.	-	-	-	
21	1356	0	0	79	56	60	0	59	-314	1670	296	103	29546	1510	0	0	0	0	0	29	41	-45	572	572	30	2	2	62	20	2	1	49	166	16	572	2	41	4	0	0	15	118	1	202	0	0	60	StartStop	21.34	T4	-	-	-	
23	1066	0	0	56	45	38	0	41	-604	1670	251	49	31287	5436	0	0	0	0	102	35	49	-47	1788	1788	38	2	2	62	20	2	1	106	265	32	1788	6	30	4	0	0	23	95	0	148	0	0	60	StartStop	21.23	T5	-	-	-	
24	1710	0	0	98	86	81	0	3	102	1710	245	50	30116	8568	0	0	0	0	102	22	35	-47	1501	0	38	1	1	63	36	1	1	87	460	43	1501	94	3637	1	0	0	9	183	2	253	0	0	60	StartStop	19.79	T6	-	-	-	
26	1806	0	0	100	72	93	0	0	96	1806	245	20	33325	5145	0	0	0	0	0	22	32	-46	2279	2279	39	2	2	46	53	2	1	263	235	75	2279	192	3011	1	0	0	10	193	2	267	0	0	60	StartStop	19.79	T8	-	-	-	
40	1465	0	0	86	81	46	0	280	-341	1806	235	58	40584	1364	0	0	0	0	406	74	0	-38	2176	2176	23	6	6	58	82	6	1	573	319	587	2176	191	976	4	0	0	36	247	3	221	0	10122	60	StartStop	19.79	T17	-	-	-	
1	555	0	0	567	0	22	0	0	555	555	0	0	0	0	0	0	0	0	0	33	22	0	0	0	-1	0	0	64	0	0	0	0	0	0	87	0	0	1	0	0	0	27	87	0	0	0	253	ZeroInteral	-99.00	.	-	-	-	
2	545	0	0	10	7	18	0	0	545	545	98	8	362	8	0	0	0	0	0	32	14	-5	111	111	1	3	3	61	0	3	1	1	0	0	111	0	0	1	0	0	0	27	85	27	0	0	60	StartStop	5.52	T1	-	-	-	
13	115	0	0	5	4	1	0	33	81	115	331	89	22434	51915	0	0	0	0	11	48	132	4	757	757	54	18	19	46	18	18	1	465	61	153	757	0	0	1	0	0	0	0	76	2	0	0	60	StartStop	21.23	T1	-	-	-	
14	115	0	0	4	3	1	0	27	77	115	235	124	49536	65535	0	0	0	0	7	60	149	18	519	519	54	16	18	48	16	16	1	228	38	75	519	75	0	1	0	0	0	0	60	0	0	0	60	StartStop	20.86	T2	-	-	-	
1	101	0	0	1000	0	1	0	0	101	101	0	0	0	0	0	0	0	0	0	40	259	-2	199	199	36	2	2	62	0	2	1	9	0	0	199	0	0	1	0	0	0	0	87	0	0	0	60	StartStop	-2.08	.	-	-	-	
2	101	0	0	5	4	1	0	0	101	101	0	0	0	0	0	0	0	0	0	35	180	-3	183	0	35	1	1	63	0	1	1	5	0	0	183	5	0	1	0	0	0	0	85	0	0	0	60	StartStop	-7.07	.	-	-	-	
1	97	0	0	984	0	1	0	0	97	97	0	0	0	0	0	0	0	0	0	50	187	-4	0	0	-1	0	0	64	0	0	0	0	0	0	51	0	0	1	0	0	0	0	87	0	0	0	255	ZeroCurrent	-99.00	.	-	-	-	
2	104	0	0	5	4	1	0	0	104	104	150	110	22784	65535	0	0	0	0	0	209	98	-5	124	0	57	1	1	63	0	1	1	1	0	0	124	4	0	1	0	0	0	0	85	0	0	0	60	StartStop	-6.00	.	-	-	-	
1	104	0	0	993	0	1	0	0	104	104	0	0	0	0	0	0	0	0	0	73	217	-3	557	557	19	2	2	62	0	2	1	48	0	0	557	0	0	1	0	0	0	0	87	0	0	0	60	StartStop	-4.20	.	-	-	-	
2	101	0	0	5	4	1	0	0	101	101	0	0	0	0	0	0	0	0	0	38	200	-6	358	358	19	2	2	62	0	2	1	19	0	0	358	0	0	1	0	0	0	0	85	0	0	0	60	StartStop	-3.73	.	-	-	-	
1	115	0	0	642	0	2	0	0	115	115	0	0	0	0	0	0	0	0	0	20	213	76	194	0	20	1	1	63	0	1	1	5	0	0	194	0	0	1	0	0	0	0	87	3	0	0	60	StartStop	6.68	T1	-	-	-	
2	102	0	0	3	2	2	0	0	102	102	0	0	0	0	0	0	0	0	0	42	186	88	278	0	19	1	1	63	0	1	1	11	0	0	278	4	0	1	0	0	0	0	85	0	0	0	60	StartStop	8.80	T2	-	-	-	
1	109	0	0	644	0	2	0	0	109	109	0	0	0	0	0	0	0	0	0	164	26	81	0	0	-1	0	0	63	0	0	0	0	0	0	100	1	0	1	0	0	0	2	87	0	0	0	253	ZeroInteral	-99.00	.	-	-	-	
2	109	0	0	3	2	2	0	0	109	109	100	35	9600	65535	0	0	0	0	0	166	3	83	104	0	59	1	1	63	0	1	1	0	0	0	104	0	0	1	0	0	0	1	85	2	0	0	60	StartStop	9.22	T1	-	-	-	
1	109	0	0	644	0	2	0	0	109	109	0	0	0	0	0	0	0	0	0	32	127	84	213	213	47	2	2	62	0	2	1	8	0	0	213	0	0	1	0	0	0	0	87	0	0	0	60	StartStop	11.65	T1	-	-	-	
